time,event,task_id,veh_id,info
340.0,generated,ind_5da09f79,26,"{""kind"": ""independent"", ""size"": 471830, ""cpu"": 43137864.23402525, ""deadline"": 391.12871374054913}"
342.0,generated,ind_4cf0d733,31,"{""kind"": ""independent"", ""size"": 412559, ""cpu"": 64964700.098012425, ""deadline"": 524.2270900522259}"
348.0,generated,ind_e1ae2a01,31,"{""kind"": ""independent"", ""size"": 405817, ""cpu"": 95721633.84757799, ""deadline"": 466.73373387956474}"
349.0,generated,ind_a9c64af1,29,"{""kind"": ""independent"", ""size"": 52087, ""cpu"": 1425612.0974965459, ""deadline"": 536.440609764294}"
359.0,generated,ind_80eb29d5,34,"{""kind"": ""independent"", ""size"": 377410, ""cpu"": 91528044.66586871, ""deadline"": 392.51730998610856}"
362.0,generated,dep_b27ff0b3,36,"{""kind"": ""dependent"", ""num_subtasks"": 7, ""deadline"": 1661.2369625452181}"
366.0,generated,dep_ed047f6c,31,"{""kind"": ""dependent"", ""num_subtasks"": 8, ""deadline"": 1349.6113660877159}"
372.0,generated,ind_303af63b,30,"{""kind"": ""independent"", ""size"": 175212, ""cpu"": 46150348.70624137, ""deadline"": 493.1293282723213}"
375.0,generated,ind_7bec5510,32,"{""kind"": ""independent"", ""size"": 361914, ""cpu"": 53051801.82498684, ""deadline"": 494.1506798328379}"
375.0,generated,ind_00ea842d,34,"{""kind"": ""independent"", ""size"": 379933, ""cpu"": 97624090.405553, ""deadline"": 503.21611433065254}"
376.0,generated,ind_4417acd5,30,"{""kind"": ""independent"", ""size"": 340985, ""cpu"": 17505777.635664452, ""deadline"": 430.8687620288453}"
386.0,generated,dep_ec80ce05,35,"{""kind"": ""dependent"", ""num_subtasks"": 8, ""deadline"": 1684.7786846855151}"
388.0,generated,ind_2c83f378,33,"{""kind"": ""independent"", ""size"": 206197, ""cpu"": 92539168.19940664, ""deadline"": 396.6438717024056}"
390.0,generated,ind_811bbb9a,36,"{""kind"": ""independent"", ""size"": 133569, ""cpu"": 14678376.096190535, ""deadline"": 534.4261684326484}"
395.0,generated,ind_83392dee,29,"{""kind"": ""independent"", ""size"": 145593, ""cpu"": 4103951.173142455, ""deadline"": 457.17535103594554}"
395.0,generated,ind_5a67997e,33,"{""kind"": ""independent"", ""size"": 83011, ""cpu"": 20356171.836486116, ""deadline"": 465.64975570139404}"
395.0,generated,dep_654769c2,38,"{""kind"": ""dependent"", ""num_subtasks"": 9, ""deadline"": 1679.365034770167}"
397.0,generated,ind_3db3e6c4,34,"{""kind"": ""independent"", ""size"": 405130, ""cpu"": 64946103.86007151, ""deadline"": 526.1768944204125}"
397.0,generated,dep_419657a7,39,"{""kind"": ""dependent"", ""num_subtasks"": 5, ""deadline"": 1379.1215412983433}"
400.0,generated,ind_3ac8aed9,34,"{""kind"": ""independent"", ""size"": 114782, ""cpu"": 42854362.89688072, ""deadline"": 423.1421901796663}"
411.0,generated,dep_094d6355,33,"{""kind"": ""dependent"", ""num_subtasks"": 10, ""deadline"": 801.9234940892107}"
413.0,generated,ind_8213ffb4,39,"{""kind"": ""independent"", ""size"": 94098, ""cpu"": 73121139.42680362, ""deadline"": 611.7402516376434}"
421.0,generated,ind_3f2b65a2,32,"{""kind"": ""independent"", ""size"": 468026, ""cpu"": 9335964.467542984, ""deadline"": 429.37783943230056}"
421.0,generated,ind_c24836c5,35,"{""kind"": ""independent"", ""size"": 305251, ""cpu"": 80610958.85808133, ""deadline"": 599.4764283098926}"
424.0,generated,ind_ac43ee92,29,"{""kind"": ""independent"", ""size"": 414743, ""cpu"": 62334701.3062441, ""deadline"": 554.1999020934513}"
425.0,generated,ind_72f38009,32,"{""kind"": ""independent"", ""size"": 215378, ""cpu"": 64234052.19368311, ""deadline"": 433.4606552501883}"
430.0,generated,ind_5dcdff66,37,"{""kind"": ""independent"", ""size"": 258703, ""cpu"": 29380541.096091226, ""deadline"": 501.18468279317017}"
431.0,generated,ind_635d3187,43,"{""kind"": ""independent"", ""size"": 105264, ""cpu"": 83046577.12549081, ""deadline"": 542.9064508045456}"
434.0,generated,ind_42b811fa,42,"{""kind"": ""independent"", ""size"": 256815, ""cpu"": 84312799.83114186, ""deadline"": 539.1192500125587}"
438.0,generated,ind_9f47838b,37,"{""kind"": ""independent"", ""size"": 411831, ""cpu"": 20015550.499728736, ""deadline"": 599.581380938864}"
442.0,generated,ind_a344bc15,38,"{""kind"": ""independent"", ""size"": 199909, ""cpu"": 10907426.082638843, ""deadline"": 488.26324175370934}"
443.0,generated,ind_99a068d4,39,"{""kind"": ""independent"", ""size"": 209341, ""cpu"": 43621008.520883255, ""deadline"": 578.2047073515148}"
444.0,generated,ind_23573ecf,34,"{""kind"": ""independent"", ""size"": 382874, ""cpu"": 67691109.50750634, ""deadline"": 502.3136376423554}"
444.0,generated,ind_1482709d,37,"{""kind"": ""independent"", ""size"": 176498, ""cpu"": 2036605.5641121494, ""deadline"": 445.60314418258906}"
462.0,generated,dep_e8ef08fc,39,"{""kind"": ""dependent"", ""num_subtasks"": 7, ""deadline"": 981.1404118225605}"
470.0,generated,ind_dd4a3c85,44,"{""kind"": ""independent"", ""size"": 76278, ""cpu"": 17727453.33352437, ""deadline"": 648.3361990450018}"
473.0,generated,ind_dfcd4d6b,42,"{""kind"": ""independent"", ""size"": 312318, ""cpu"": 40003369.46062525, ""deadline"": 644.3976365074938}"
476.0,generated,dep_876a2ac3,47,"{""kind"": ""dependent"", ""num_subtasks"": 6, ""deadline"": 841.1150558666031}"
479.0,generated,ind_60920184,38,"{""kind"": ""independent"", ""size"": 253012, ""cpu"": 79914090.384505, ""deadline"": 523.3305092397871}"
480.0,generated,ind_45f46426,32,"{""kind"": ""independent"", ""size"": 187166, ""cpu"": 28100174.296101946, ""deadline"": 569.1634190535258}"
481.0,generated,dep_5f621080,42,"{""kind"": ""dependent"", ""num_subtasks"": 6, ""deadline"": 1371.2748124938578}"
484.0,generated,ind_97d5ad4e,32,"{""kind"": ""independent"", ""size"": 387874, ""cpu"": 29119109.097163413, ""deadline"": 610.6179903088772}"
487.0,generated,ind_eb2abd16,44,"{""kind"": ""independent"", ""size"": 328650, ""cpu"": 31374685.48929605, ""deadline"": 508.9074100081758}"
489.0,generated,ind_25bcafcb,32,"{""kind"": ""independent"", ""size"": 418769, ""cpu"": 37954138.3458312, ""deadline"": 602.6321787827995}"
491.0,generated,ind_0fb6d7e9,46,"{""kind"": ""independent"", ""size"": 487662, ""cpu"": 50649774.06793454, ""deadline"": 495.4379511911055}"
491.0,generated,ind_9f9fd8de,47,"{""kind"": ""independent"", ""size"": 493657, ""cpu"": 28617255.34948112, ""deadline"": 563.1153874872564}"
491.0,generated,ind_e14ae92d,49,"{""kind"": ""independent"", ""size"": 404444, ""cpu"": 48480539.10914085, ""deadline"": 638.6224814477598}"
494.0,generated,ind_205c2f64,38,"{""kind"": ""independent"", ""size"": 221803, ""cpu"": 81170052.73092744, ""deadline"": 605.0388589754677}"
496.0,generated,ind_868a87f3,44,"{""kind"": ""independent"", ""size"": 229599, ""cpu"": 44740656.337867685, ""deadline"": 599.1700295376006}"
512.0,generated,ind_d161cbd3,47,"{""kind"": ""independent"", ""size"": 483283, ""cpu"": 75650085.70451589, ""deadline"": 606.8969553729191}"
516.0,generated,ind_6e89d576,47,"{""kind"": ""independent"", ""size"": 426219, ""cpu"": 42949467.17385025, ""deadline"": 706.2656650951512}"
556.0,generated,ind_7ff15381,49,"{""kind"": ""independent"", ""size"": 148458, ""cpu"": 75515854.95980914, ""deadline"": 615.0381677869888}"
568.0,generated,ind_79532278,47,"{""kind"": ""independent"", ""size"": 463269, ""cpu"": 97902829.42764543, ""deadline"": 755.5473432546676}"
585.0,generated,ind_5fba41f7,48,"{""kind"": ""independent"", ""size"": 136509, ""cpu"": 40006329.99783888, ""deadline"": 588.1868365089962}"
591.0,generated,ind_60187c0a,48,"{""kind"": ""independent"", ""size"": 360761, ""cpu"": 48309946.02655494, ""deadline"": 630.9329065464251}"
593.0,generated,ind_07d18c44,48,"{""kind"": ""independent"", ""size"": 116555, ""cpu"": 15494662.313934138, ""deadline"": 650.3247767242879}"
595.0,generated,ind_c320c189,47,"{""kind"": ""independent"", ""size"": 297130, ""cpu"": 87735931.47335465, ""deadline"": 640.0614945421105}"
601.0,generated,dep_2650e514,49,"{""kind"": ""dependent"", ""num_subtasks"": 7, ""deadline"": 654.4849941286137}"
603.0,generated,dep_f4120e1f,47,"{""kind"": ""dependent"", ""num_subtasks"": 12, ""deadline"": 655.2720942939467}"
13.0,generated,ind_68709781,1,"{""kind"": ""independent"", ""size"": 315701, ""cpu"": 15222026.525458211, ""deadline"": 185.09440895679262}"
31.0,generated,dep_42becd0e,0,"{""kind"": ""dependent"", ""num_subtasks"": 12, ""deadline"": 1614.327636531376}"
35.0,generated,ind_4fb818d2,2,"{""kind"": ""independent"", ""size"": 273266, ""cpu"": 53726281.22039118, ""deadline"": 85.02742441152128}"
43.0,generated,ind_c10b9a71,2,"{""kind"": ""independent"", ""size"": 131098, ""cpu"": 30642514.330602977, ""deadline"": 158.3896925366266}"
47.0,generated,ind_8251b34c,1,"{""kind"": ""independent"", ""size"": 108171, ""cpu"": 31032301.1169231, ""deadline"": 165.30336821739797}"
55.0,generated,ind_f911061f,2,"{""kind"": ""independent"", ""size"": 454996, ""cpu"": 16642817.01106875, ""deadline"": 64.7785781046686}"
56.0,generated,ind_945be414,2,"{""kind"": ""independent"", ""size"": 74283, ""cpu"": 18004020.409435455, ""deadline"": 127.2592929523392}"
67.0,generated,ind_136c64b7,5,"{""kind"": ""independent"", ""size"": 224359, ""cpu"": 29269592.10092075, ""deadline"": 74.91321996883279}"
85.0,generated,ind_dc4c1ee2,7,"{""kind"": ""independent"", ""size"": 157295, ""cpu"": 42513987.176382855, ""deadline"": 87.13876758568556}"
89.0,generated,ind_a3e5139a,7,"{""kind"": ""independent"", ""size"": 456172, ""cpu"": 73812839.66339302, ""deadline"": 95.90866816669543}"
89.0,generated,dep_8aa8fce6,7,"{""kind"": ""dependent"", ""num_subtasks"": 7, ""deadline"": 1091.7851551118877}"
92.0,generated,ind_ba679043,4,"{""kind"": ""independent"", ""size"": 110250, ""cpu"": 96615161.15062778, ""deadline"": 98.33865002921782}"
94.0,generated,ind_89a9c0ed,8,"{""kind"": ""independent"", ""size"": 263957, ""cpu"": 55272263.01537377, ""deadline"": 242.6875807956646}"
95.0,generated,dep_7f5c306f,3,"{""kind"": ""dependent"", ""num_subtasks"": 11, ""deadline"": 774.5350236838689}"
100.0,generated,dep_23ac38bd,1,"{""kind"": ""dependent"", ""num_subtasks"": 5, ""deadline"": 878.2276356262721}"
100.0,generated,ind_da5cf962,9,"{""kind"": ""independent"", ""size"": 494925, ""cpu"": 33995017.73724408, ""deadline"": 108.17545022432655}"
111.0,generated,ind_8fdf69fe,1,"{""kind"": ""independent"", ""size"": 88478, ""cpu"": 91728802.51513602, ""deadline"": 256.10259195993535}"
127.0,generated,ind_3e49026a,7,"{""kind"": ""independent"", ""size"": 492597, ""cpu"": 72426045.94656107, ""deadline"": 291.80157907956084}"
133.0,generated,ind_9238d492,4,"{""kind"": ""independent"", ""size"": 202865, ""cpu"": 75701394.39390858, ""deadline"": 136.77793220864694}"
133.0,generated,ind_7d297f59,6,"{""kind"": ""independent"", ""size"": 294183, ""cpu"": 8909539.66919645, ""deadline"": 330.7706811142279}"
158.0,generated,ind_dfa97918,10,"{""kind"": ""independent"", ""size"": 443424, ""cpu"": 81235390.37025662, ""deadline"": 164.071005747137}"
172.0,generated,ind_fea8e394,13,"{""kind"": ""independent"", ""size"": 473743, ""cpu"": 92948660.87986335, ""deadline"": 342.7681592677702}"
173.0,generated,dep_08ccdcab,15,"{""kind"": ""dependent"", ""num_subtasks"": 5, ""deadline"": 214.75804971899643}"
182.0,generated,ind_d501eca9,8,"{""kind"": ""independent"", ""size"": 223776, ""cpu"": 63021739.01973519, ""deadline"": 356.6303808289957}"
188.0,generated,ind_2aae58e2,18,"{""kind"": ""independent"", ""size"": 484273, ""cpu"": 43062514.787445985, ""deadline"": 234.90643736422783}"
196.0,generated,ind_c35ce148,15,"{""kind"": ""independent"", ""size"": 203199, ""cpu"": 56309552.42282418, ""deadline"": 202.8245876342245}"
198.0,generated,ind_d34d175b,15,"{""kind"": ""independent"", ""size"": 442186, ""cpu"": 2676750.9404007317, ""deadline"": 276.67950132510566}"
217.0,generated,ind_347d1d37,20,"{""kind"": ""independent"", ""size"": 412910, ""cpu"": 2268797.3600432733, ""deadline"": 320.5383962506096}"
220.0,generated,ind_32a2abf8,17,"{""kind"": ""independent"", ""size"": 231740, ""cpu"": 26466899.38752718, ""deadline"": 222.38784691697202}"
221.0,generated,ind_0540138e,17,"{""kind"": ""independent"", ""size"": 165712, ""cpu"": 63549959.529432185, ""deadline"": 282.6236642481417}"
222.0,generated,dep_bb16cf42,17,"{""kind"": ""dependent"", ""num_subtasks"": 6, ""deadline"": 281.83515176728224}"
223.0,generated,ind_422b593b,16,"{""kind"": ""independent"", ""size"": 298965, ""cpu"": 45422857.79830813, ""deadline"": 373.7475853426149}"
237.0,generated,ind_a23a5fe9,17,"{""kind"": ""independent"", ""size"": 423899, ""cpu"": 47063772.84223788, ""deadline"": 411.35594654533156}"
239.0,generated,dep_63dbeb1c,23,"{""kind"": ""dependent"", ""num_subtasks"": 6, ""deadline"": 1234.7990807557876}"
251.0,generated,ind_4d6b41c4,23,"{""kind"": ""independent"", ""size"": 55480, ""cpu"": 16079881.558307515, ""deadline"": 257.34611453979056}"
265.0,generated,ind_646096df,17,"{""kind"": ""independent"", ""size"": 50647, ""cpu"": 67537143.89642826, ""deadline"": 270.2387713891185}"
265.0,generated,ind_da319d07,25,"{""kind"": ""independent"", ""size"": 367667, ""cpu"": 41685312.13403757, ""deadline"": 267.1055784771843}"
267.0,generated,ind_931e552c,22,"{""kind"": ""independent"", ""size"": 409409, ""cpu"": 80523187.3645485, ""deadline"": 462.43409804274154}"
274.0,generated,ind_2e7d52b2,21,"{""kind"": ""independent"", ""size"": 455813, ""cpu"": 63893894.213927515, ""deadline"": 299.48294416434}"
277.0,generated,ind_9ffb4754,24,"{""kind"": ""independent"", ""size"": 431171, ""cpu"": 3361968.2006361084, ""deadline"": 361.65059040882204}"
282.0,generated,ind_a9fafea6,26,"{""kind"": ""independent"", ""size"": 425604, ""cpu"": 58960985.383968316, ""deadline"": 290.0306951633894}"
286.0,generated,ind_38b8bc3c,16,"{""kind"": ""independent"", ""size"": 205414, ""cpu"": 87848269.18071932, ""deadline"": 331.1946811470916}"
290.0,generated,ind_39eea1e0,22,"{""kind"": ""independent"", ""size"": 374113, ""cpu"": 24486705.223580536, ""deadline"": 341.35226704271906}"
295.0,generated,ind_3a7e01d2,24,"{""kind"": ""independent"", ""size"": 333468, ""cpu"": 59007944.2844928, ""deadline"": 472.09840473519193}"
296.0,generated,ind_60e7db87,29,"{""kind"": ""independent"", ""size"": 441256, ""cpu"": 70937454.2136445, ""deadline"": 401.95030641137794}"
307.0,generated,ind_cbe6ee23,24,"{""kind"": ""independent"", ""size"": 483070, ""cpu"": 4532363.309888307, ""deadline"": 313.93731349360434}"
317.0,generated,ind_51a6b7df,26,"{""kind"": ""independent"", ""size"": 420268, ""cpu"": 13245014.885498472, ""deadline"": 504.16299906357006}"
317.0,generated,ind_e8a6a993,31,"{""kind"": ""independent"", ""size"": 135555, ""cpu"": 42959438.36675873, ""deadline"": 318.131937259027}"
320.0,generated,ind_e5dcf874,16,"{""kind"": ""independent"", ""size"": 92507, ""cpu"": 53694928.20369008, ""deadline"": 415.7576376326808}"
322.0,generated,dep_d6399ea0,25,"{""kind"": ""dependent"", ""num_subtasks"": 7, ""deadline"": 1246.418328236315}"
331.0,generated,ind_1e3992d5,26,"{""kind"": ""independent"", ""size"": 136944, ""cpu"": 61755554.15953264, ""deadline"": 473.32235160669796}"
333.0,generated,ind_f1bbe6de,31,"{""kind"": ""independent"", ""size"": 374240, ""cpu"": 54337582.15020128, ""deadline"": 430.01013434367667}"
335.0,generated,ind_096eea53,32,"{""kind"": ""independent"", ""size"": 408160, ""cpu"": 60796799.11557414, ""deadline"": 419.05572695219206}"
337.0,generated,ind_57dde9e1,30,"{""kind"": ""independent"", ""size"": 215270, ""cpu"": 1157027.8573153769, ""deadline"": 452.053763857259}"
339.0,generated,ind_91df9d12,30,"{""kind"": ""independent"", ""size"": 126788, ""cpu"": 15053775.409194231, ""deadline"": 348.92920160118723}"
340.0,generated,ind_a747b39c,31,"{""kind"": ""independent"", ""size"": 418068, ""cpu"": 50562662.75163912, ""deadline"": 347.6400547152647}"
344.0,generated,ind_e1150887,31,"{""kind"": ""independent"", ""size"": 316876, ""cpu"": 61096818.04322478, ""deadline"": 509.21003517695453}"
356.0,generated,ind_27a8ebf8,24,"{""kind"": ""independent"", ""size"": 175694, ""cpu"": 36665002.999212764, ""deadline"": 470.4679716608464}"
358.0,generated,ind_9dbf54cf,30,"{""kind"": ""independent"", ""size"": 359596, ""cpu"": 88895835.2779316, ""deadline"": 555.6870715876563}"
360.0,generated,dep_522ca673,26,"{""kind"": ""dependent"", ""num_subtasks"": 11, ""deadline"": 2499.0331755279544}"
364.0,generated,ind_55c60c43,30,"{""kind"": ""independent"", ""size"": 56165, ""cpu"": 60194190.658934735, ""deadline"": 395.0490238656392}"
368.0,generated,ind_9b103e3f,34,"{""kind"": ""independent"", ""size"": 150051, ""cpu"": 83583437.05576673, ""deadline"": 377.6474761411039}"
372.0,generated,ind_49cdf320,34,"{""kind"": ""independent"", ""size"": 165497, ""cpu"": 11232645.08683097, ""deadline"": 414.74933088374735}"
378.0,generated,ind_8fbe8492,36,"{""kind"": ""independent"", ""size"": 81149, ""cpu"": 54238917.83123089, ""deadline"": 379.6659291217885}"
382.0,generated,ind_3ec7424c,33,"{""kind"": ""independent"", ""size"": 340295, ""cpu"": 37618829.37999748, ""deadline"": 498.90051062446594}"
404.0,generated,ind_239e5d75,33,"{""kind"": ""independent"", ""size"": 302531, ""cpu"": 40490431.263723396, ""deadline"": 481.2837078707105}"
405.0,generated,ind_d1d39603,30,"{""kind"": ""independent"", ""size"": 139414, ""cpu"": 15699411.847387783, ""deadline"": 447.66619428316983}"
408.0,generated,ind_4dd2acaa,37,"{""kind"": ""independent"", ""size"": 244748, ""cpu"": 10315953.333178442, ""deadline"": 461.8094603000095}"
409.0,generated,dep_5f3f2b35,40,"{""kind"": ""dependent"", ""num_subtasks"": 8, ""deadline"": 484.55715110401337}"
416.0,generated,ind_5e4bf007,35,"{""kind"": ""independent"", ""size"": 156866, ""cpu"": 7329546.483718754, ""deadline"": 418.5760130743585}"
421.0,generated,dep_d29cb95d,34,"{""kind"": ""dependent"", ""num_subtasks"": 10, ""deadline"": 491.6885591082924}"
421.0,generated,ind_43958b17,38,"{""kind"": ""independent"", ""size"": 167937, ""cpu"": 19899777.419859074, ""deadline"": 422.00173027989973}"
426.0,generated,ind_f610efe1,35,"{""kind"": ""independent"", ""size"": 380257, ""cpu"": 99716126.4405521, ""deadline"": 539.6997416552729}"
431.0,generated,ind_5519e4d6,42,"{""kind"": ""independent"", ""size"": 217032, ""cpu"": 96500302.17432041, ""deadline"": 451.6782031321332}"
437.0,generated,dep_3b03ffe9,29,"{""kind"": ""dependent"", ""num_subtasks"": 12, ""deadline"": 1425.7562922724167}"
437.0,generated,ind_6f274456,36,"{""kind"": ""independent"", ""size"": 362472, ""cpu"": 37800037.497191064, ""deadline"": 439.32384619828883}"
440.0,generated,ind_67115c62,38,"{""kind"": ""independent"", ""size"": 138567, ""cpu"": 93122455.31969295, ""deadline"": 628.565779084945}"
444.0,generated,dep_1f581e2a,34,"{""kind"": ""dependent"", ""num_subtasks"": 9, ""deadline"": 502.4732207411802}"
450.0,generated,dep_45290348,36,"{""kind"": ""dependent"", ""num_subtasks"": 10, ""deadline"": 2361.354461393924}"
461.0,generated,ind_9b5ec2f0,42,"{""kind"": ""independent"", ""size"": 194487, ""cpu"": 66552795.587916374, ""deadline"": 462.2238320855169}"
